input_size,output_size,kernel_size,stride,padding,forward_featuremap_internal_padding,forward_featuremap_external_padding,forward_weight_internal_padding,forward_featuremap_elements_after_im2col,forward_featuremap_zeros_after_im2col,loss_featuremap_internal_padding,loss_featuremap_external_padding,loss_weight_internal_padding,loss_featuremap_elements_after_im2col,loss_featuremap_zeros_after_im2col,gradient_featuremap_internal_padding,gradient_featuremap_external_padding,gradient_weight_internal_padding,gradient_featuremap_elements_after_im2col,gradient_featuremap_zeros_after_im2col,gradient_weight_zeros_after_im2col,forward_featuremap_sparsity_after_im2col,forward_weight_sparsity_after_im2col,loss_featuremap_sparsity_after_im2col,loss_weight_sparsity_after_im2col,gradient_featuremap_sparsity_after_im2col,gradient_weight_sparsity_after_im2col,forward_featuremap_additional_storage,loss_featuremap_additional_storage,gradient_kernal_additional_storage
"(-1, 58, 28, 28)","(-1, 58, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,409248,19256,"(0, 0)","(1, 1)",0,409248,19256,0,"(1, 1)","(0, 0)",409248,19256,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.025665283203125,0.025665283203125,0.0
"(-1, 58, 28, 28)","(-1, 58, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,45472,0,"(0, 0)","(0, 0)",0,45472,0,0,"(0, 0)","(0, 0)",45472,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 58, 28, 28)","(-1, 58, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,45472,0,"(0, 0)","(0, 0)",0,45472,0,0,"(0, 0)","(0, 0)",45472,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 58, 28, 28)","(-1, 58, 28, 28)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,409248,19256,"(0, 0)","(1, 1)",0,409248,19256,0,"(1, 1)","(0, 0)",409248,19256,0,0.04705215419501134,0,0.04705215419501134,0,0.04705215419501134,0.0,0.025665283203125,0.025665283203125,0.0
"(-1, 58, 28, 28)","(-1, 58, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,45472,0,"(0, 0)","(0, 0)",0,45472,0,0,"(0, 0)","(0, 0)",45472,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 28, 28)","(-1, 116, 14, 14)","(3, 3)","(2, 2)","(1, 1)",0,"(1, 1)",0,234900,30276,"(1, 1)","(1, 1)",0,818496,613872,0,"(1, 1)","(1, 1)",878004,78880,61828,0.1288888888888889,0,0.75,0,0.08984013740256308,0.7311385459533608,0.0783233642578125,0.26019287109375,0.2358551025390625
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 28, 28)","(-1, 116, 28, 28)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,90944,0,"(0, 0)","(0, 0)",0,90944,0,0,"(0, 0)","(0, 0)",90944,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 28, 28)","(-1, 116, 14, 14)","(3, 3)","(2, 2)","(1, 1)",0,"(1, 1)",0,234900,30276,"(1, 1)","(1, 1)",0,818496,613872,0,"(1, 1)","(1, 1)",878004,78880,61828,0.1288888888888889,0,0.75,0,0.08984013740256308,0.7311385459533608,0.0783233642578125,0.26019287109375,0.2358551025390625
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,204624,19024,"(0, 0)","(1, 1)",0,204624,19024,0,"(1, 1)","(0, 0)",204624,19024,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.02655029296875,0.02655029296875,0.0
"(-1, 116, 14, 14)","(-1, 116, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,22736,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 14, 14)","(-1, 232, 7, 7)","(3, 3)","(2, 2)","(1, 1)",0,"(1, 1)",0,133632,31320,"(1, 1)","(1, 1)",0,409248,306936,0,"(1, 1)","(1, 1)",469800,79808,27840,0.234375,0,0.75,0,0.16987654320987655,0.7100591715976332,0.082305908203125,0.130096435546875,0.106201171875
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 14, 14)","(-1, 232, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,45472,0,"(0, 0)","(0, 0)",0,45472,0,0,"(0, 0)","(0, 0)",45472,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 14, 14)","(-1, 232, 7, 7)","(3, 3)","(2, 2)","(1, 1)",0,"(1, 1)",0,133632,31320,"(1, 1)","(1, 1)",0,409248,306936,0,"(1, 1)","(1, 1)",469800,79808,27840,0.234375,0,0.75,0,0.16987654320987655,0.7100591715976332,0.082305908203125,0.130096435546875,0.106201171875
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,102312,18560,"(0, 0)","(1, 1)",0,102312,18560,0,"(1, 1)","(0, 0)",102312,18560,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0283203125,0.0283203125,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,102312,18560,"(0, 0)","(1, 1)",0,102312,18560,0,"(1, 1)","(0, 0)",102312,18560,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0283203125,0.0283203125,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,102312,18560,"(0, 0)","(1, 1)",0,102312,18560,0,"(1, 1)","(0, 0)",102312,18560,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.0283203125,0.0283203125,0.0
"(-1, 232, 7, 7)","(-1, 232, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,11368,0,"(0, 0)","(0, 0)",0,11368,0,0,"(0, 0)","(0, 0)",11368,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 464, 7, 7)","(-1, 1024, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,22736,0,"(0, 0)","(0, 0)",0,50176,0,0,"(0, 0)","(0, 0)",22736,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
